_id,id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
173637,173636, 1999-00,Karnataka,29,Hassan,539,Kharif     ,1009,Soyabean,Oilseeds,61.0,Hectare,56.0,Tonnes,0.92,Tonnes/Hectare
173638,173637, 1999-00,Karnataka,29,Haveri,540,Kharif     ,1009,Soyabean,Oilseeds,583.0,Hectare,533.0,Tonnes,0.91,Tonnes/Hectare
173639,173638, 1999-00,Karnataka,29,Kalaburagi,538,Kharif     ,1009,Soyabean,Oilseeds,164.0,Hectare,150.0,Tonnes,0.91,Tonnes/Hectare
173640,173639, 1999-00,Karnataka,29,Mandya,544,Kharif     ,1009,Soyabean,Oilseeds,48.0,Hectare,44.0,Tonnes,0.92,Tonnes/Hectare
173641,173640, 1999-00,Karnataka,29,Mysuru,545,Kharif     ,1009,Soyabean,Oilseeds,16.0,Hectare,15.0,Tonnes,0.94,Tonnes/Hectare
173642,173641, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1009,Soyabean,Oilseeds,3.0,Hectare,3.0,Tonnes,1.0,Tonnes/Hectare
173643,173642, 1999-00,Karnataka,29,Shivamogga,547,Kharif     ,1009,Soyabean,Oilseeds,16.0,Hectare,15.0,Tonnes,0.94,Tonnes/Hectare
173644,173643, 1999-00,Karnataka,29,Tumakuru,548,Kharif     ,1009,Soyabean,Oilseeds,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
173645,173644, 1999-00,Karnataka,29,Uttara Kannada,550,Kharif     ,1009,Soyabean,Oilseeds,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
173646,173645, 1999-00,Karnataka,29,Bagalkote,524,Whole Year ,401,Sugarcane,Sugar,53888.0,Hectare,6143232.0,Tonnes,114.0,Tonnes/Hectare
173647,173646, 1999-00,Karnataka,29,Ballari,528,Whole Year ,401,Sugarcane,Sugar,7336.0,Hectare,655105.0,Tonnes,89.3,Tonnes/Hectare
173648,173647, 1999-00,Karnataka,29,Bangalore Rural,526,Whole Year ,401,Sugarcane,Sugar,1484.0,Hectare,149439.0,Tonnes,100.7,Tonnes/Hectare
173649,173648, 1999-00,Karnataka,29,Belagavi,527,Whole Year ,401,Sugarcane,Sugar,140512.0,Hectare,13081667.0,Tonnes,93.1,Tonnes/Hectare
173650,173649, 1999-00,Karnataka,29,Bengaluru Urban,525,Whole Year ,401,Sugarcane,Sugar,66.0,Hectare,6646.0,Tonnes,100.7,Tonnes/Hectare
173651,173650, 1999-00,Karnataka,29,Bidar,529,Whole Year ,401,Sugarcane,Sugar,26826.0,Hectare,2140715.0,Tonnes,79.8,Tonnes/Hectare
173652,173651, 1999-00,Karnataka,29,Chamarajanagara,531,Whole Year ,401,Sugarcane,Sugar,19079.0,Hectare,2301881.0,Tonnes,120.65,Tonnes/Hectare
173653,173652, 1999-00,Karnataka,29,Chikkamagaluru,532,Whole Year ,401,Sugarcane,Sugar,1235.0,Hectare,140790.0,Tonnes,114.0,Tonnes/Hectare
173654,173653, 1999-00,Karnataka,29,Chitradurga,533,Whole Year ,401,Sugarcane,Sugar,1314.0,Hectare,132320.0,Tonnes,100.7,Tonnes/Hectare
173655,173654, 1999-00,Karnataka,29,Dakshina Kannada,534,Whole Year ,401,Sugarcane,Sugar,598.0,Hectare,60219.0,Tonnes,100.7,Tonnes/Hectare
173656,173655, 1999-00,Karnataka,29,Davangere,535,Whole Year ,401,Sugarcane,Sugar,14872.0,Hectare,551008.0,Tonnes,37.05,Tonnes/Hectare
173657,173656, 1999-00,Karnataka,29,Dharwad,536,Whole Year ,401,Sugarcane,Sugar,3906.0,Hectare,359938.0,Tonnes,92.15,Tonnes/Hectare
173658,173657, 1999-00,Karnataka,29,Gadag,537,Whole Year ,401,Sugarcane,Sugar,130.0,Hectare,13091.0,Tonnes,100.7,Tonnes/Hectare
173659,173658, 1999-00,Karnataka,29,Hassan,539,Whole Year ,401,Sugarcane,Sugar,5054.0,Hectare,576156.0,Tonnes,114.0,Tonnes/Hectare
173660,173659, 1999-00,Karnataka,29,Haveri,540,Whole Year ,401,Sugarcane,Sugar,7251.0,Hectare,668180.0,Tonnes,92.15,Tonnes/Hectare
173661,173660, 1999-00,Karnataka,29,Kalaburagi,538,Whole Year ,401,Sugarcane,Sugar,8535.0,Hectare,810825.0,Tonnes,95.0,Tonnes/Hectare
173662,173661, 1999-00,Karnataka,29,Kolar,542,Whole Year ,401,Sugarcane,Sugar,4101.0,Hectare,483098.0,Tonnes,117.8,Tonnes/Hectare
173663,173662, 1999-00,Karnataka,29,Koppal,543,Whole Year ,401,Sugarcane,Sugar,2194.0,Hectare,220936.0,Tonnes,100.7,Tonnes/Hectare
173664,173663, 1999-00,Karnataka,29,Mandya,544,Whole Year ,401,Sugarcane,Sugar,31377.0,Hectare,4113525.0,Tonnes,131.1,Tonnes/Hectare
173665,173664, 1999-00,Karnataka,29,Mysuru,545,Whole Year ,401,Sugarcane,Sugar,11118.0,Hectare,1288576.0,Tonnes,115.9,Tonnes/Hectare
173666,173665, 1999-00,Karnataka,29,Raichur,546,Whole Year ,401,Sugarcane,Sugar,88.0,Hectare,8862.0,Tonnes,100.7,Tonnes/Hectare
173667,173666, 1999-00,Karnataka,29,Shivamogga,547,Whole Year ,401,Sugarcane,Sugar,11398.0,Hectare,1342684.0,Tonnes,117.8,Tonnes/Hectare
173668,173667, 1999-00,Karnataka,29,Tumakuru,548,Whole Year ,401,Sugarcane,Sugar,1674.0,Hectare,197197.0,Tonnes,117.8,Tonnes/Hectare
173669,173668, 1999-00,Karnataka,29,Uttara Kannada,550,Whole Year ,401,Sugarcane,Sugar,1616.0,Hectare,164266.0,Tonnes,101.65,Tonnes/Hectare
173670,173669, 1999-00,Karnataka,29,Vijayapura,530,Whole Year ,401,Sugarcane,Sugar,15680.0,Hectare,1787520.0,Tonnes,114.0,Tonnes/Hectare
173671,173670, 1999-00,Karnataka,29,Bagalkote,524,Kharif     ,1007,Sunflower,Oilseeds,26250.0,Hectare,14837.0,Tonnes,0.57,Tonnes/Hectare
173672,173671, 1999-00,Karnataka,29,Bagalkote,524,Rabi       ,1007,Sunflower,Oilseeds,24177.0,Hectare,15169.0,Tonnes,0.63,Tonnes/Hectare
173673,173672, 1999-00,Karnataka,29,Bagalkote,524,Summer     ,1007,Sunflower,Oilseeds,1527.0,Hectare,1065.0,Tonnes,0.7,Tonnes/Hectare
173674,173673, 1999-00,Karnataka,29,Ballari,528,Kharif     ,1007,Sunflower,Oilseeds,24250.0,Hectare,8535.0,Tonnes,0.35,Tonnes/Hectare
173675,173674, 1999-00,Karnataka,29,Ballari,528,Rabi       ,1007,Sunflower,Oilseeds,22273.0,Hectare,8090.0,Tonnes,0.36,Tonnes/Hectare
173676,173675, 1999-00,Karnataka,29,Ballari,528,Summer     ,1007,Sunflower,Oilseeds,5648.0,Hectare,3348.0,Tonnes,0.59,Tonnes/Hectare
173677,173676, 1999-00,Karnataka,29,Bangalore Rural,526,Kharif     ,1007,Sunflower,Oilseeds,95.0,Hectare,49.0,Tonnes,0.52,Tonnes/Hectare
173678,173677, 1999-00,Karnataka,29,Bangalore Rural,526,Rabi       ,1007,Sunflower,Oilseeds,107.0,Hectare,77.0,Tonnes,0.72,Tonnes/Hectare
173679,173678, 1999-00,Karnataka,29,Bangalore Rural,526,Summer     ,1007,Sunflower,Oilseeds,28.0,Hectare,16.0,Tonnes,0.57,Tonnes/Hectare
173680,173679, 1999-00,Karnataka,29,Belagavi,527,Kharif     ,1007,Sunflower,Oilseeds,11354.0,Hectare,5567.0,Tonnes,0.49,Tonnes/Hectare
173681,173680, 1999-00,Karnataka,29,Belagavi,527,Rabi       ,1007,Sunflower,Oilseeds,9113.0,Hectare,3484.0,Tonnes,0.38,Tonnes/Hectare
173682,173681, 1999-00,Karnataka,29,Belagavi,527,Summer     ,1007,Sunflower,Oilseeds,831.0,Hectare,468.0,Tonnes,0.56,Tonnes/Hectare
173683,173682, 1999-00,Karnataka,29,Bengaluru Urban,525,Kharif     ,1007,Sunflower,Oilseeds,25.0,Hectare,16.0,Tonnes,0.64,Tonnes/Hectare
173684,173683, 1999-00,Karnataka,29,Bengaluru Urban,525,Summer     ,1007,Sunflower,Oilseeds,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
173685,173684, 1999-00,Karnataka,29,Bidar,529,Kharif     ,1007,Sunflower,Oilseeds,6201.0,Hectare,1593.0,Tonnes,0.26,Tonnes/Hectare
173686,173685, 1999-00,Karnataka,29,Bidar,529,Rabi       ,1007,Sunflower,Oilseeds,4514.0,Hectare,1619.0,Tonnes,0.36,Tonnes/Hectare
173687,173686, 1999-00,Karnataka,29,Bidar,529,Summer     ,1007,Sunflower,Oilseeds,165.0,Hectare,93.0,Tonnes,0.56,Tonnes/Hectare
173688,173687, 1999-00,Karnataka,29,Chamarajanagara,531,Kharif     ,1007,Sunflower,Oilseeds,6741.0,Hectare,1602.0,Tonnes,0.24,Tonnes/Hectare
173689,173688, 1999-00,Karnataka,29,Chamarajanagara,531,Rabi       ,1007,Sunflower,Oilseeds,65.0,Hectare,47.0,Tonnes,0.72,Tonnes/Hectare
173690,173689, 1999-00,Karnataka,29,Chamarajanagara,531,Summer     ,1007,Sunflower,Oilseeds,177.0,Hectare,100.0,Tonnes,0.56,Tonnes/Hectare
173691,173690, 1999-00,Karnataka,29,Chikkamagaluru,532,Kharif     ,1007,Sunflower,Oilseeds,6603.0,Hectare,3005.0,Tonnes,0.46,Tonnes/Hectare
173692,173691, 1999-00,Karnataka,29,Chikkamagaluru,532,Rabi       ,1007,Sunflower,Oilseeds,50.0,Hectare,16.0,Tonnes,0.32,Tonnes/Hectare
173693,173692, 1999-00,Karnataka,29,Chikkamagaluru,532,Summer     ,1007,Sunflower,Oilseeds,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
173694,173693, 1999-00,Karnataka,29,Chitradurga,533,Kharif     ,1007,Sunflower,Oilseeds,15243.0,Hectare,7833.0,Tonnes,0.51,Tonnes/Hectare
173695,173694, 1999-00,Karnataka,29,Chitradurga,533,Rabi       ,1007,Sunflower,Oilseeds,17176.0,Hectare,6155.0,Tonnes,0.36,Tonnes/Hectare
173696,173695, 1999-00,Karnataka,29,Chitradurga,533,Summer     ,1007,Sunflower,Oilseeds,812.0,Hectare,531.0,Tonnes,0.65,Tonnes/Hectare
173697,173696, 1999-00,Karnataka,29,Davangere,535,Kharif     ,1007,Sunflower,Oilseeds,7860.0,Hectare,3375.0,Tonnes,0.43,Tonnes/Hectare
173698,173697, 1999-00,Karnataka,29,Davangere,535,Rabi       ,1007,Sunflower,Oilseeds,3804.0,Hectare,1665.0,Tonnes,0.44,Tonnes/Hectare
173699,173698, 1999-00,Karnataka,29,Davangere,535,Summer     ,1007,Sunflower,Oilseeds,1877.0,Hectare,1229.0,Tonnes,0.65,Tonnes/Hectare
173700,173699, 1999-00,Karnataka,29,Dharwad,536,Kharif     ,1007,Sunflower,Oilseeds,229.0,Hectare,82.0,Tonnes,0.36,Tonnes/Hectare
173701,173700, 1999-00,Karnataka,29,Dharwad,536,Rabi       ,1007,Sunflower,Oilseeds,1557.0,Hectare,702.0,Tonnes,0.45,Tonnes/Hectare
173702,173701, 1999-00,Karnataka,29,Gadag,537,Kharif     ,1007,Sunflower,Oilseeds,5536.0,Hectare,1430.0,Tonnes,0.26,Tonnes/Hectare
173703,173702, 1999-00,Karnataka,29,Gadag,537,Rabi       ,1007,Sunflower,Oilseeds,32895.0,Hectare,9949.0,Tonnes,0.3,Tonnes/Hectare
173704,173703, 1999-00,Karnataka,29,Gadag,537,Summer     ,1007,Sunflower,Oilseeds,1369.0,Hectare,856.0,Tonnes,0.63,Tonnes/Hectare
173705,173704, 1999-00,Karnataka,29,Hassan,539,Kharif     ,1007,Sunflower,Oilseeds,6278.0,Hectare,4068.0,Tonnes,0.65,Tonnes/Hectare
173706,173705, 1999-00,Karnataka,29,Hassan,539,Rabi       ,1007,Sunflower,Oilseeds,1685.0,Hectare,647.0,Tonnes,0.38,Tonnes/Hectare
173707,173706, 1999-00,Karnataka,29,Hassan,539,Summer     ,1007,Sunflower,Oilseeds,239.0,Hectare,135.0,Tonnes,0.56,Tonnes/Hectare
173708,173707, 1999-00,Karnataka,29,Haveri,540,Kharif     ,1007,Sunflower,Oilseeds,3527.0,Hectare,1668.0,Tonnes,0.47,Tonnes/Hectare
173709,173708, 1999-00,Karnataka,29,Haveri,540,Rabi       ,1007,Sunflower,Oilseeds,3550.0,Hectare,2202.0,Tonnes,0.62,Tonnes/Hectare
173710,173709, 1999-00,Karnataka,29,Haveri,540,Summer     ,1007,Sunflower,Oilseeds,2214.0,Hectare,1384.0,Tonnes,0.63,Tonnes/Hectare
173711,173710, 1999-00,Karnataka,29,Kalaburagi,538,Kharif     ,1007,Sunflower,Oilseeds,20852.0,Hectare,7055.0,Tonnes,0.34,Tonnes/Hectare
173712,173711, 1999-00,Karnataka,29,Kalaburagi,538,Rabi       ,1007,Sunflower,Oilseeds,16911.0,Hectare,6073.0,Tonnes,0.36,Tonnes/Hectare
173713,173712, 1999-00,Karnataka,29,Kalaburagi,538,Summer     ,1007,Sunflower,Oilseeds,563.0,Hectare,248.0,Tonnes,0.44,Tonnes/Hectare
173714,173713, 1999-00,Karnataka,29,Kolar,542,Kharif     ,1007,Sunflower,Oilseeds,1987.0,Hectare,1040.0,Tonnes,0.52,Tonnes/Hectare
173715,173714, 1999-00,Karnataka,29,Kolar,542,Rabi       ,1007,Sunflower,Oilseeds,77.0,Hectare,55.0,Tonnes,0.71,Tonnes/Hectare
173716,173715, 1999-00,Karnataka,29,Kolar,542,Summer     ,1007,Sunflower,Oilseeds,388.0,Hectare,219.0,Tonnes,0.56,Tonnes/Hectare
173717,173716, 1999-00,Karnataka,29,Koppal,543,Kharif     ,1007,Sunflower,Oilseeds,15109.0,Hectare,6252.0,Tonnes,0.41,Tonnes/Hectare
173718,173717, 1999-00,Karnataka,29,Koppal,543,Rabi       ,1007,Sunflower,Oilseeds,19845.0,Hectare,5439.0,Tonnes,0.27,Tonnes/Hectare
173719,173718, 1999-00,Karnataka,29,Koppal,543,Summer     ,1007,Sunflower,Oilseeds,4475.0,Hectare,2389.0,Tonnes,0.53,Tonnes/Hectare
173720,173719, 1999-00,Karnataka,29,Mandya,544,Kharif     ,1007,Sunflower,Oilseeds,17.0,Hectare,6.0,Tonnes,0.35,Tonnes/Hectare
173721,173720, 1999-00,Karnataka,29,Mandya,544,Rabi       ,1007,Sunflower,Oilseeds,32.0,Hectare,23.0,Tonnes,0.72,Tonnes/Hectare
173722,173721, 1999-00,Karnataka,29,Mysuru,545,Kharif     ,1007,Sunflower,Oilseeds,1713.0,Hectare,615.0,Tonnes,0.36,Tonnes/Hectare
173723,173722, 1999-00,Karnataka,29,Mysuru,545,Rabi       ,1007,Sunflower,Oilseeds,320.0,Hectare,102.0,Tonnes,0.32,Tonnes/Hectare
173724,173723, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1007,Sunflower,Oilseeds,21647.0,Hectare,5874.0,Tonnes,0.27,Tonnes/Hectare
173725,173724, 1999-00,Karnataka,29,Raichur,546,Rabi       ,1007,Sunflower,Oilseeds,43061.0,Hectare,14651.0,Tonnes,0.34,Tonnes/Hectare
173726,173725, 1999-00,Karnataka,29,Raichur,546,Summer     ,1007,Sunflower,Oilseeds,7337.0,Hectare,3234.0,Tonnes,0.44,Tonnes/Hectare
173727,173726, 1999-00,Karnataka,29,Shivamogga,547,Kharif     ,1007,Sunflower,Oilseeds,110.0,Hectare,38.0,Tonnes,0.35,Tonnes/Hectare
173728,173727, 1999-00,Karnataka,29,Shivamogga,547,Rabi       ,1007,Sunflower,Oilseeds,38.0,Hectare,27.0,Tonnes,0.71,Tonnes/Hectare
173729,173728, 1999-00,Karnataka,29,Shivamogga,547,Summer     ,1007,Sunflower,Oilseeds,146.0,Hectare,82.0,Tonnes,0.56,Tonnes/Hectare
173730,173729, 1999-00,Karnataka,29,Tumakuru,548,Kharif     ,1007,Sunflower,Oilseeds,1471.0,Hectare,953.0,Tonnes,0.65,Tonnes/Hectare
173731,173730, 1999-00,Karnataka,29,Tumakuru,548,Rabi       ,1007,Sunflower,Oilseeds,1461.0,Hectare,1021.0,Tonnes,0.7,Tonnes/Hectare
173732,173731, 1999-00,Karnataka,29,Tumakuru,548,Summer     ,1007,Sunflower,Oilseeds,536.0,Hectare,302.0,Tonnes,0.56,Tonnes/Hectare
173733,173732, 1999-00,Karnataka,29,Uttara Kannada,550,Kharif     ,1007,Sunflower,Oilseeds,4.0,Hectare,1.0,Tonnes,0.25,Tonnes/Hectare
173734,173733, 1999-00,Karnataka,29,Uttara Kannada,550,Rabi       ,1007,Sunflower,Oilseeds,100.0,Hectare,32.0,Tonnes,0.32,Tonnes/Hectare
173735,173734, 1999-00,Karnataka,29,Uttara Kannada,550,Summer     ,1007,Sunflower,Oilseeds,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
173736,173735, 1999-00,Karnataka,29,Vijayapura,530,Kharif     ,1007,Sunflower,Oilseeds,32220.0,Hectare,12648.0,Tonnes,0.39,Tonnes/Hectare
173737,173736, 1999-00,Karnataka,29,Vijayapura,530,Rabi       ,1007,Sunflower,Oilseeds,45721.0,Hectare,18278.0,Tonnes,0.4,Tonnes/Hectare
173738,173737, 1999-00,Karnataka,29,Vijayapura,530,Summer     ,1007,Sunflower,Oilseeds,1908.0,Hectare,1330.0,Tonnes,0.7,Tonnes/Hectare
173739,173738, 1999-00,Karnataka,29,Bagalkote,524,Whole Year ,703,Sweet Potato,Vegetable,51.0,Hectare,162.0,Tonnes,3.18,Tonnes/Hectare
173740,173739, 1999-00,Karnataka,29,Bangalore Rural,526,Whole Year ,703,Sweet Potato,Vegetable,43.0,Hectare,273.0,Tonnes,6.35,Tonnes/Hectare
173741,173740, 1999-00,Karnataka,29,Belagavi,527,Whole Year ,703,Sweet Potato,Vegetable,1488.0,Hectare,14105.0,Tonnes,9.48,Tonnes/Hectare
173742,173741, 1999-00,Karnataka,29,Chikkamagaluru,532,Whole Year ,703,Sweet Potato,Vegetable,30.0,Hectare,198.0,Tonnes,6.6,Tonnes/Hectare
173743,173742, 1999-00,Karnataka,29,Dakshina Kannada,534,Whole Year ,703,Sweet Potato,Vegetable,591.0,Hectare,3659.0,Tonnes,6.19,Tonnes/Hectare
173744,173743, 1999-00,Karnataka,29,Hassan,539,Whole Year ,703,Sweet Potato,Vegetable,232.0,Hectare,1413.0,Tonnes,6.09,Tonnes/Hectare
173745,173744, 1999-00,Karnataka,29,Kalaburagi,538,Whole Year ,703,Sweet Potato,Vegetable,52.0,Hectare,347.0,Tonnes,6.67,Tonnes/Hectare
173746,173745, 1999-00,Karnataka,29,Kodagu,541,Whole Year ,703,Sweet Potato,Vegetable,15.0,Hectare,94.0,Tonnes,6.27,Tonnes/Hectare
173747,173746, 1999-00,Karnataka,29,Koppal,543,Whole Year ,703,Sweet Potato,Vegetable,10.0,Hectare,74.0,Tonnes,7.4,Tonnes/Hectare
173748,173747, 1999-00,Karnataka,29,Mandya,544,Whole Year ,703,Sweet Potato,Vegetable,10.0,Hectare,63.0,Tonnes,6.3,Tonnes/Hectare
173749,173748, 1999-00,Karnataka,29,Raichur,546,Whole Year ,703,Sweet Potato,Vegetable,8.0,Hectare,59.0,Tonnes,7.38,Tonnes/Hectare
173750,173749, 1999-00,Karnataka,29,Tumakuru,548,Whole Year ,703,Sweet Potato,Vegetable,18.0,Hectare,114.0,Tonnes,6.33,Tonnes/Hectare
173751,173750, 1999-00,Karnataka,29,Uttara Kannada,550,Whole Year ,703,Sweet Potato,Vegetable,58.0,Hectare,368.0,Tonnes,6.34,Tonnes/Hectare
173752,173751, 1999-00,Karnataka,29,Vijayapura,530,Whole Year ,703,Sweet Potato,Vegetable,227.0,Hectare,719.0,Tonnes,3.17,Tonnes/Hectare
173753,173752, 1999-00,Karnataka,29,Bangalore Rural,526,Whole Year ,702,Tapioca,Vegetable,168.0,Hectare,1254.0,Tonnes,7.46,Tonnes/Hectare
173754,173753, 1999-00,Karnataka,29,Chikkamagaluru,532,Whole Year ,702,Tapioca,Vegetable,20.0,Hectare,217.0,Tonnes,10.85,Tonnes/Hectare
173755,173754, 1999-00,Karnataka,29,Dakshina Kannada,534,Whole Year ,702,Tapioca,Vegetable,687.0,Hectare,5392.0,Tonnes,7.85,Tonnes/Hectare
173756,173755, 1999-00,Karnataka,29,Kodagu,541,Whole Year ,702,Tapioca,Vegetable,15.0,Hectare,302.0,Tonnes,20.13,Tonnes/Hectare
173757,173756, 1999-00,Karnataka,29,Shivamogga,547,Whole Year ,702,Tapioca,Vegetable,26.0,Hectare,170.0,Tonnes,6.54,Tonnes/Hectare
173758,173757, 1999-00,Karnataka,29,Tumakuru,548,Whole Year ,702,Tapioca,Vegetable,32.0,Hectare,210.0,Tonnes,6.56,Tonnes/Hectare
173759,173758, 1999-00,Karnataka,29,Ballari,528,Whole Year ,1302,Tobacco,Drugs And Narcotics,616.0,Hectare,364.0,Tonnes,0.59,Tonnes/Hectare
173760,173759, 1999-00,Karnataka,29,Belagavi,527,Whole Year ,1302,Tobacco,Drugs And Narcotics,25208.0,Hectare,19422.0,Tonnes,0.77,Tonnes/Hectare
173761,173760, 1999-00,Karnataka,29,Chamarajanagara,531,Whole Year ,1302,Tobacco,Drugs And Narcotics,85.0,Hectare,50.0,Tonnes,0.59,Tonnes/Hectare
173762,173761, 1999-00,Karnataka,29,Chikkamagaluru,532,Whole Year ,1302,Tobacco,Drugs And Narcotics,89.0,Hectare,53.0,Tonnes,0.6,Tonnes/Hectare
173763,173762, 1999-00,Karnataka,29,Chitradurga,533,Whole Year ,1302,Tobacco,Drugs And Narcotics,541.0,Hectare,320.0,Tonnes,0.59,Tonnes/Hectare
173764,173763, 1999-00,Karnataka,29,Davangere,535,Whole Year ,1302,Tobacco,Drugs And Narcotics,2914.0,Hectare,1722.0,Tonnes,0.59,Tonnes/Hectare
173765,173764, 1999-00,Karnataka,29,Dharwad,536,Whole Year ,1302,Tobacco,Drugs And Narcotics,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
173766,173765, 1999-00,Karnataka,29,Gadag,537,Whole Year ,1302,Tobacco,Drugs And Narcotics,322.0,Hectare,190.0,Tonnes,0.59,Tonnes/Hectare
173767,173766, 1999-00,Karnataka,29,Hassan,539,Whole Year ,1302,Tobacco,Drugs And Narcotics,3934.0,Hectare,2433.0,Tonnes,0.62,Tonnes/Hectare
173768,173767, 1999-00,Karnataka,29,Haveri,540,Whole Year ,1302,Tobacco,Drugs And Narcotics,17.0,Hectare,10.0,Tonnes,0.59,Tonnes/Hectare
173769,173768, 1999-00,Karnataka,29,Kodagu,541,Whole Year ,1302,Tobacco,Drugs And Narcotics,486.0,Hectare,287.0,Tonnes,0.59,Tonnes/Hectare
173770,173769, 1999-00,Karnataka,29,Mysuru,545,Whole Year ,1302,Tobacco,Drugs And Narcotics,39824.0,Hectare,18879.0,Tonnes,0.47,Tonnes/Hectare
173771,173770, 1999-00,Karnataka,29,Raichur,546,Whole Year ,1302,Tobacco,Drugs And Narcotics,811.0,Hectare,479.0,Tonnes,0.59,Tonnes/Hectare
173772,173771, 1999-00,Karnataka,29,Shivamogga,547,Whole Year ,1302,Tobacco,Drugs And Narcotics,426.0,Hectare,252.0,Tonnes,0.59,Tonnes/Hectare
173773,173772, 1999-00,Karnataka,29,Tumakuru,548,Whole Year ,1302,Tobacco,Drugs And Narcotics,97.0,Hectare,57.0,Tonnes,0.59,Tonnes/Hectare
173774,173773, 1999-00,Karnataka,29,Bagalkote,524,Whole Year ,504,Turmeric,Spices,310.0,Hectare,1684.0,Tonnes,5.43,Tonnes/Hectare
173775,173774, 1999-00,Karnataka,29,Ballari,528,Whole Year ,504,Turmeric,Spices,1.0,Hectare,4.0,Tonnes,4.0,Tonnes/Hectare
173776,173775, 1999-00,Karnataka,29,Bangalore Rural,526,Whole Year ,504,Turmeric,Spices,51.0,Hectare,212.0,Tonnes,4.16,Tonnes/Hectare
173777,173776, 1999-00,Karnataka,29,Belagavi,527,Whole Year ,504,Turmeric,Spices,1945.0,Hectare,6026.0,Tonnes,3.1,Tonnes/Hectare
173778,173777, 1999-00,Karnataka,29,Bidar,529,Whole Year ,504,Turmeric,Spices,146.0,Hectare,498.0,Tonnes,3.41,Tonnes/Hectare
173779,173778, 1999-00,Karnataka,29,Chamarajanagara,531,Whole Year ,504,Turmeric,Spices,2759.0,Hectare,15257.0,Tonnes,5.53,Tonnes/Hectare
173780,173779, 1999-00,Karnataka,29,Chikkamagaluru,532,Whole Year ,504,Turmeric,Spices,20.0,Hectare,87.0,Tonnes,4.35,Tonnes/Hectare
173781,173780, 1999-00,Karnataka,29,Chitradurga,533,Whole Year ,504,Turmeric,Spices,54.0,Hectare,234.0,Tonnes,4.33,Tonnes/Hectare
173782,173781, 1999-00,Karnataka,29,Dakshina Kannada,534,Whole Year ,504,Turmeric,Spices,56.0,Hectare,243.0,Tonnes,4.34,Tonnes/Hectare
173783,173782, 1999-00,Karnataka,29,Davangere,535,Whole Year ,504,Turmeric,Spices,148.0,Hectare,641.0,Tonnes,4.33,Tonnes/Hectare
173784,173783, 1999-00,Karnataka,29,Hassan,539,Whole Year ,504,Turmeric,Spices,20.0,Hectare,87.0,Tonnes,4.35,Tonnes/Hectare
173785,173784, 1999-00,Karnataka,29,Haveri,540,Whole Year ,504,Turmeric,Spices,3.0,Hectare,13.0,Tonnes,4.33,Tonnes/Hectare
173786,173785, 1999-00,Karnataka,29,Kalaburagi,538,Whole Year ,504,Turmeric,Spices,421.0,Hectare,1495.0,Tonnes,3.55,Tonnes/Hectare
173787,173786, 1999-00,Karnataka,29,Mandya,544,Whole Year ,504,Turmeric,Spices,94.0,Hectare,407.0,Tonnes,4.33,Tonnes/Hectare
173788,173787, 1999-00,Karnataka,29,Mysuru,545,Whole Year ,504,Turmeric,Spices,572.0,Hectare,1928.0,Tonnes,3.37,Tonnes/Hectare
173789,173788, 1999-00,Karnataka,29,Shivamogga,547,Whole Year ,504,Turmeric,Spices,10.0,Hectare,43.0,Tonnes,4.3,Tonnes/Hectare
173790,173789, 1999-00,Karnataka,29,Tumakuru,548,Whole Year ,504,Turmeric,Spices,2.0,Hectare,9.0,Tonnes,4.5,Tonnes/Hectare
173791,173790, 1999-00,Karnataka,29,Uttara Kannada,550,Whole Year ,504,Turmeric,Spices,9.0,Hectare,39.0,Tonnes,4.33,Tonnes/Hectare
173792,173791, 1999-00,Karnataka,29,Vijayapura,530,Whole Year ,504,Turmeric,Spices,83.0,Hectare,296.0,Tonnes,3.57,Tonnes/Hectare
173793,173792, 1999-00,Karnataka,29,Ballari,528,Kharif     ,203,Urad,Pulses,269.0,Hectare,87.0,Tonnes,0.32,Tonnes/Hectare
173794,173793, 1999-00,Karnataka,29,Ballari,528,Rabi       ,203,Urad,Pulses,107.0,Hectare,40.0,Tonnes,0.37,Tonnes/Hectare
173795,173794, 1999-00,Karnataka,29,Bangalore Rural,526,Kharif     ,203,Urad,Pulses,296.0,Hectare,96.0,Tonnes,0.32,Tonnes/Hectare
173796,173795, 1999-00,Karnataka,29,Bangalore Rural,526,Rabi       ,203,Urad,Pulses,2.0,Hectare,1.0,Tonnes,0.5,Tonnes/Hectare
173797,173796, 1999-00,Karnataka,29,Belagavi,527,Kharif     ,203,Urad,Pulses,1887.0,Hectare,613.0,Tonnes,0.32,Tonnes/Hectare
173798,173797, 1999-00,Karnataka,29,Bengaluru Urban,525,Kharif     ,203,Urad,Pulses,116.0,Hectare,38.0,Tonnes,0.33,Tonnes/Hectare
